فرض کنید همان طور که دارید رانندگی می‌کنید و به راه خود می‌روید ناگهان ماشین دیگری به طرز خطرناکی جلوی شما می‌پیچد. اگر واکنش فکری شما این باشد:«مرتیکه‌ی احمق!» آنوقت باید گفت که آماده‌ی خشم می‌شوید زیرا این عبارت کوتاه بلافاصله با اندیشه های غضبناک تر و انتقام جویانه تر دنبال می‌شود: «حرامزاده نزدیک بود بزند به من، نمی گذارم راحت فرار کنی!» همانطور که فرمان را محکم می‌چسبید گویی گلوی آن جوانک را گرفته‌اید بند انگشت های دستتان سفید می‌شود، بدن تان آماده‌ی جنگ می شود، نه فرار. دچار لرزش و اضطراب می‌شوید، دانه‌های عرق در روی پیشانی تان می‌نشیند، قلبتان به تپش می‌افتد، عضلات صورتتان منقبض می‌شود. دل تان می‌خواهد او را بکشید. بعد که به اندازه کافی به او نزدیک شدید از خشم منفجر می‌شوید و عصبانیت خود را بر سر آن راننده خالی می‌کنید. سپس ماشین عقبی برای تان بوق می‌زند چون شما سرعتتان را کم کرده‌اید، خلاصه حاصل کار، فشار خون، بی احتیاطی در رانندگی و سرعت زیاد در اتوبان است.
اکنون به جای از کوره در رفتن، بیایید با بلندنظری بیشتری به آن راننده نظر بیفکنید:«شاید مرا ندید، یا شاید دلیل موجهی برای این بی احتیاطی اش داشته باشد، احتمالا باید مریض داشته باشد.» بدین ترتیب خشم را با ترحم آرام می‌کنید، یا حداقل خشم را به تعویق می‌اندازید، مشکل همانطور که ارسطو گفته است ابراز خشم بجا و مناسب است و اینکه غضب بدون کنترل ما جاری نشود. 
بنیامین فرانکلین چه خوب گفته است که: خشم هرگز بدون دلیل نبوده است، اما این دلیل به ندرت موجه و قابل قبول است.,دنیل گلمن
قدرت از آن ِ خلقی است که کار می‌کند و اگر تاکنون از قید یوغ اسارت رهایی نیافته، به‌دلیل فرورفتن در یک خواب مصنوعی (هیپنوتیزم) است. بیدارکردن او ضرورتیست بنیادین و مبرم.,لئون تولستوی
هموطنان من، نپرسید کشورم چه کاری برایم می تواند بکند، بپرسید من چه کاری برای کشورم می توانم بکنم.,جان اف کندی
آنچه فرزند درباره ی پدر می اندیشد مهم نیست؛ چگونه پدر بودن مهم است.,یوهان ولفگانگ گوته
شجاعت آنست که بایستی و سخن بگویی، همچنین شجاعت آنست که بنشینی و گوش فرادهی.,وینستون چرچیل
حقیقت را با بی‌طرفی مطلق و با روحی آزاد از هرگونه تعصب جستجو کنید.,رنه دکارت
گرچه همه موافقند که زندگی زنجیره لعنتی از دست دادنهای یکی پس از دیگری است، اما افراد معدودی آگاهند که یکی از بدترین و آزاردهنده ترین از دست دادن ها که در دهه های بعدی زندگی انتظارمان را می کشد، خواب راحت شب است.,اروین دیوید یالوم
آدمی اگر فقط بخواهد خوشبخت باشد به زودی موفق می شود، اما او می خواهد خوشبخت تر از دیگران باشد و این مشکل است؛ زیرا او دیگران را خوشبخت تر از آنچه هستند تصور می کند.,شارل دو مونتسکیو
قانع به یک استخوان، چو کرکس بودن
به ز آن که طفیلِ خوانِ ناکس بودن
با نانِ جوینِ خویش حقا که به است
کالوده به پالوده هر خس بودن,حکیم عمر خیام
در غلاف زرین همدردی گاهی دشنه حسد پنهان است.,فردریش نیچه
بعضی‌ها سخت شیفته قدما هستند و بعضی دیگر به شدت هواخواه تجدد می‌باشند؛ فقط عدهٔ معدودی هستند که می‌توانند حد وسط را نگاه‌ دارند؛ نه آرای درست قدما را به دور می‌اندازند و نه اختراعات صحیح نوین را مسخره می‌کنند.,فرانسیس بیکن
بیایید از خود بپرسیم که برای خوشبختی انسان ها چه چیزی مهم‌تر است ... می توان گفت در ردیف نخست آنچه الزامی است، مطمئنا هیجانِ حاصل از ابراز وجود است. هنگامی که موجودی از ابراز وجود محروم می‌شود، مجبور به بستن دهانش می‌شود، چه در سطح خانواده باشد چه در سطحی وسیع تر، این شخص احساس بدبختی می‌کند. این ممنوعیت چه از خارج باشد و چه از درون، در هر حال راه خوشبختی را سد می‌کند. کودکی را از ابراز وجود محروم کنید، ناگهان خشن یا برعکس توسری خور می‌شود. از دیدگاه روان شناسی، از نظر جسمی و روحی بیمار و احتمالا غیرقابل کنترل می‌شود. با رفتارش سعی می‌کند آنچه را ابرازش با کلام ممنوع شده، نشان دهد و همین واکنش در انواع سرکوب رخ می‌دهد. سرکوب در نهایت موجب احساس از خودبیگانگی، یعنی احساس غریبه بودن با خود می‌شود.
در مورد کودکی که از نظر جنسی توسط یکی از نزدیکانش مورد سوءاستفاده قرار گرفته است، اگر او بتواند با کسی درد دل کند، رهایی از آثار تجاوز بسیار ساده تر خواهد بود تا در مورد کودک بی‌کس. او می‌تواند بخشی از آنچه را بر او گذشته بپذیرد، بدون آنکه مجبور باشد آنچه را که به عنوان بخش آلوده شده‌ی وجودش احساس می‌کند، نفی کند با برعکس خود را با آن یکی بداند.
